log level: INFO
Bytes to send: 5378
CRC16 of data: d1c8
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: deaddeaddeadde, 1 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 3 , Result=5
no tags seen
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=6
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Timeout reached. Resending (bad EPC)... 1
Undone words: 3
Resent: 030264deb3
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264deb3, 0 , Result=5
Next block: 030264e0a6(112/2689) --- Time elapsed: 19.942 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264deb3, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264deb3, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e0a6, 0 , Result=5
Next block: 030264e2e6(113/2689) --- Time elapsed: 20.175 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e0a6, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e2e6, 3 , Result=5
Next block: 030264e4d9(114/2689) --- Time elapsed: 20.452 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e2e6, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e2e6, 3 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e2e6, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e4d9, 4 , Result=0
Next block: 030264e608(115/2689) --- Time elapsed: 20.713 secs
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e4d9, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e4d9, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e608, 4 , Result=0
Next block: 030264e8fb(116/2689) --- Time elapsed: 20.984 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e608, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e608, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e8fb, 2 , Result=5
Next block: 030264ea2a(117/2689) --- Time elapsed: 21.214 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e8fb, 3 , Result=5
Read EPC: 1337030264e8fb, 4 , Result=0
Read EPC: 1337030264e8fb, 3 , Result=5
no tags seen
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264e8fb, 4 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ea2a, 4 , Result=0
Next block: 030264ec1d(118/2689) --- Time elapsed: 21.500 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ea2a, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ea2a, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ea2a, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ec1d, 2 , Result=5
Next block: 030264ee4c(119/2689) --- Time elapsed: 21.741 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ec1d, 3 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ee4c, 4 , Result=0
Next block: 030264f03f(120/2689) --- Time elapsed: 22.014 secs
Read EPC: 1337030264ee4c, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ee4c, 4 , Result=0
Read EPC: 1337030264ee4c, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ee4c, 4 , Result=0
Read EPC: 1337030264ee4c, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ee4c, 4 , Result=0
Read EPC: 1337030264ee4c, 0 , Result=6
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264ee4c, 4 , Result=0
Read EPC: 1337030264ee4c, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264f03f, 4 , Result=0
Next block: 040464f297(121/2689) --- Time elapsed: 22.279 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030264f03f, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464f297, 3 , Result=5
Next block: 040464f6d7(123/2689) --- Time elapsed: 22.542 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464f297, 1 , Result=6
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464f6d7, 0 , Result=5
Next block: 040464fa17(125/2689) --- Time elapsed: 22.774 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464fa17, 1 , Result=5
Next block: 040464fe57(127/2689) --- Time elapsed: 23.061 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464fa17, 1 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 3 , Result=5
no tags seen
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464fe57, 0 , Result=5
Next block: 04046502ba(129/2689) --- Time elapsed: 23.590 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464fe57, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464fe57, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040464fe57, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046502ba, 0 , Result=5
Next block: 04046506fa(131/2689) --- Time elapsed: 23.814 secs
Read EPC: 13370000000000, 5 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046506fa, 1 , Result=5
Next block: 0404650a3a(133/2689) --- Time elapsed: 24.587 secs
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 3 , Result=5
no tags seen
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 4 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404650a3a, 0 , Result=5
Next block: 0404650e7a(135/2689) --- Time elapsed: 25.635 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404650a3a, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404650a3a, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 4 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404650e7a, 1 , Result=5
Next block: 04046512c2(137/2689) --- Time elapsed: 26.404 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404650e7a, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404650e7a, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404650e7a, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046512c2, 0 , Result=5
Next block: 040465168a(139/2689) --- Time elapsed: 26.669 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046512c2, 1 , Result=6
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046512c2, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046512c2, 2 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465168a, 1 , Result=5
Next block: 0506651a94(141/2689) --- Time elapsed: 26.930 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465168a, 5 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465168a, 5 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506651a94, 1 , Result=5
Next block: 0506652011(144/2689) --- Time elapsed: 27.174 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506651a94, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652011, 3 , Result=5
Next block: 05066526df(147/2689) --- Time elapsed: 27.442 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652011, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652011, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652011, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652011, 4 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066526df, 4 , Result=5
Next block: 0506652c7e(150/2689) --- Time elapsed: 27.698 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066526df, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066526df, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652c7e, 3 , Result=5
Next block: 05066532a7(153/2689) --- Time elapsed: 27.963 secs
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652c7e, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652c7e, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652c7e, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506652c7e, 6 , Result=0
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066532a7, 4 , Result=5
Next block: 0506653824(156/2689) --- Time elapsed: 28.224 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066532a7, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066532a7, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506653824, 3 , Result=5
Next block: 0506653e14(159/2689) --- Time elapsed: 28.464 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506653824, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506653824, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506653e14, 5 , Result=5
Next block: 050665446f(162/2689) --- Time elapsed: 28.753 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506653e14, 2 , Result=6
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506653e14, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050665446f, 1 , Result=5
Next block: 0506654a70(165/2689) --- Time elapsed: 28.996 secs
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506654a70, 0 , Result=5
Next block: 0302655082(168/2689) --- Time elapsed: 29.528 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506654a70, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370302655082, 0 , Result=5
Next block: 060865521f(169/2689) --- Time elapsed: 30.294 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370302655082, 1 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=5
no tags seen
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Timeout reached. Resending (bad EPC)... 1
Undone words: 4
Resent: 04046552ce
Read EPC: 13370000000000, 6 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046552ce, 1 , Result=5
Next block: 040465560e(171/2689) --- Time elapsed: 32.354 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046552ce, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046552ce, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046552ce, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465560e, 0 , Result=6
Next block: 0404655a5e(173/2689) --- Time elapsed: 32.610 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465560e, 1 , Result=5
no tags seen
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404655a5e, 0 , Result=5
Next block: 0404655e9e(175/2689) --- Time elapsed: 32.864 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404655a5e, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404655a5e, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404655e9e, 1 , Result=5
Next block: 04046562cc(177/2689) --- Time elapsed: 33.114 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404655e9e, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404655e9e, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046562cc, 0 , Result=5
Next block: 040465660c(179/2689) --- Time elapsed: 33.407 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046562cc, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704046562cc, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465660c, 2 , Result=5
Next block: 0404656a5c(181/2689) --- Time elapsed: 33.652 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465660c, 3 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040465660c, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656a5c, 3 , Result=5
Next block: 0404656e9c(183/2689) --- Time elapsed: 33.914 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656a5c, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656a5c, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656a5c, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656e9c, 4 , Result=5
Next block: 0404657212(185/2689) --- Time elapsed: 34.164 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656e9c, 5 , Result=0
Read EPC: 13370404656e9c, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656e9c, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404656e9c, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657212, 5 , Result=0
Next block: 0404657652(187/2689) --- Time elapsed: 34.423 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657212, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657212, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657212, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657652, 4 , Result=5
Next block: 0506657a89(189/2689) --- Time elapsed: 34.674 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657652, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657652, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404657652, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506657a89, 3 , Result=5
Next block: 0506658024(192/2689) --- Time elapsed: 34.952 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506657a89, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506657a89, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506657a89, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506657a89, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506658024, 1 , Result=5
Next block: 0506658610(195/2689) --- Time elapsed: 35.197 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506658024, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506658024, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506658610, 1 , Result=5
Next block: 0506658ccd(198/2689) --- Time elapsed: 35.443 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506658610, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506658610, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506658ccd, 0 , Result=5
Next block: 0506659264(201/2689) --- Time elapsed: 35.978 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=6
Read EPC: 13370000000000, 5 , Result=6
no tags seen
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506659264, 0 , Result=5
Next block: 05066598f3(204/2689) --- Time elapsed: 36.716 secs
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 5 , Result=5
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705066598f3, 0 , Result=5
Next block: 0506659e41(207/2689) --- Time elapsed: 37.533 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 5 , Result=5
no tags seen
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506659e41, 0 , Result=5
Next block: 050665a4ce(210/2689) --- Time elapsed: 38.534 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=6
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506659e41, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050665a4ce, 0 , Result=5
Next block: 050665aa95(213/2689) --- Time elapsed: 39.285 secs
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050665a4ce, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050665a4ce, 1 , Result=5
no tags seen
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050665aa95, 0 , Result=5
Next block: 030265b0e5(216/2689) --- Time elapsed: 39.550 secs
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 1337050665aa95, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030265b0e5, 3 , Result=5
Next block: 060865b2e7(217/2689) --- Time elapsed: 39.815 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 1337030265b0e5, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=0
no tags seen
Read EPC: 1337030265b0e5, 4 , Result=0
Read EPC: 1337030265b0e5, 0 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060865b2e7, 3 , Result=5
Next block: 060865badf(221/2689) --- Time elapsed: 40.074 secs
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060865b2e7, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060865b2e7, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060865badf, 3 , Result=5
Next block: 060865c2d3(225/2689) --- Time elapsed: 40.319 secs
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 3 , Result=6
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 1337060865c2d3, 0 , Result=5
Next block: 060865cacb(229/2689) --- Time elapsed: 40.590 secs
Read EPC: 13370000000000, 5 , Result=5
